order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000623,CUST0157,PROD030,1,108239.35,completed,Credit Card,Bangalore,2026-05-04 09:56:00
ORD000624,CUST0070,PROD013,1,179423.37,completed,UPI,Surat,2026-05-04 22:46:00
ORD000625,CUST0118,PROD027,1,425855.35,completed,Credit Card,Chennai,2026-05-04 09:17:00
ORD000626,CUST0157,PROD011,1,397323.79,completed,EMI,Chennai,2026-05-04 17:38:00
ORD000627,CUST0056,PROD038,2,489417.71,completed,Debit Card,Hyderabad,2026-05-04 10:26:00
ORD000628,CUST0064,PROD021,1,436324.72,completed,Net Banking,Surat,2026-05-04 08:46:00
ORD000629,CUST0012,PROD003,1,2737.78,returned,EMI,Mumbai,2026-05-04 12:58:00
ORD000630,CUST0179,PROD007,1,404896.32,completed,Net Banking,Delhi,2026-05-04 21:33:00
ORD000631,CUST0034,PROD023,1,474976.96,completed,UPI,Mumbai,2026-05-04 08:44:00
ORD000632,CUST0147,PROD048,1,351711.58,completed,Debit Card,Ahmedabad,2026-05-04 23:42:00
ORD000633,CUST0095,PROD041,1,92635.88,completed,UPI,Delhi,2026-05-04 12:55:00
ORD000634,CUST0076,PROD028,1,265553.98,completed,EMI,Jaipur,2026-05-04 20:57:00
ORD000635,CUST0086,PROD048,1,310303.51,failed,EMI,Pune,2026-05-04 14:50:00
ORD000636,CUST0011,PROD024,1,232783.37,completed,EMI,Delhi,2026-05-04 09:07:00
ORD000637,CUST0030,PROD042,3,358405.88,completed,EMI,Chennai,2026-05-04 14:08:00
ORD000638,CUST0175,PROD028,1,133825.45,completed,UPI,Pune,2026-05-04 15:20:00
ORD000639,CUST0032,PROD031,1,263435.96,completed,EMI,Hyderabad,2026-05-04 19:28:00
ORD000640,CUST0178,PROD005,1,336718.58,completed,Debit Card,Delhi,2026-05-04 22:39:00
ORD000641,CUST0020,PROD007,2,288657.34,completed,UPI,Bangalore,2026-05-04 10:25:00
ORD000642,CUST0161,PROD002,2,520879.36,completed,EMI,Bangalore,2026-05-04 23:09:00
ORD000643,CUST0006,PROD019,1,368907.08,completed,UPI,Chennai,2026-05-04 23:22:00
ORD000644,CUST0084,PROD032,1,327949.1,completed,EMI,Jaipur,2026-05-04 18:26:00
ORD000645,CUST0079,PROD011,1,66150.74,pending,Net Banking,Ahmedabad,2026-05-04 22:29:00
ORD000646,CUST0091,PROD019,1,23850.0,completed,Net Banking,Surat,2026-05-04 19:18:00
ORD000647,CUST0045,PROD046,1,91303.8,completed,Net Banking,Bangalore,2026-05-04 13:45:00
ORD000648,CUST0033,PROD029,1,158449.59,completed,Net Banking,Chennai,2026-05-04 15:07:00
ORD000649,CUST0096,PROD029,1,172054.74,completed,Net Banking,Jaipur,2026-05-04 09:42:00
ORD000650,CUST0128,PROD050,2,404800.51,completed,Debit Card,Pune,2026-05-04 17:07:00
ORD000651,CUST0130,PROD022,3,819490.69,completed,Credit Card,Ahmedabad,2026-05-04 12:00:00
ORD000652,CUST0038,PROD037,3,860847.14,completed,Debit Card,Pune,2026-05-04 17:48:00
ORD000653,CUST0174,PROD036,1,20232.44,completed,UPI,Kolkata,2026-05-04 11:46:00
ORD000654,CUST0156,PROD042,1,163317.96,completed,EMI,Chennai,2026-05-04 15:28:00
ORD000655,CUST0115,PROD044,1,269298.46,completed,UPI,Jaipur,2026-05-04 16:12:00
ORD000656,CUST0131,PROD004,1,301665.3,failed,Credit Card,Kolkata,2026-05-04 20:12:00
ORD000657,CUST0096,PROD001,2,369882.12,completed,Credit Card,Hyderabad,2026-05-04 12:45:00
ORD000658,CUST0114,PROD048,1,108004.44,returned,Debit Card,Hyderabad,2026-05-04 22:55:00
ORD000659,CUST0187,PROD027,1,448882.26,completed,EMI,Surat,2026-05-04 13:51:00
ORD000660,CUST0135,PROD022,1,237411.64,completed,EMI,Kolkata,2026-05-04 10:09:00
ORD000661,CUST0107,PROD012,1,457222.37,completed,EMI,Bangalore,2026-05-04 10:00:00
ORD000662,CUST0126,PROD003,2,289747.38,pending,Credit Card,Surat,2026-05-04 14:11:00
ORD000663,CUST0007,PROD051,1,231833.23,completed,Credit Card,Hyderabad,2026-05-04 17:31:00
ORD000664,CUST0107,PROD012,1,446364.73,completed,Net Banking,Mumbai,2026-05-04 23:07:00
ORD000665,CUST0018,PROD039,1,497167.61,completed,EMI,Ahmedabad,2026-05-04 11:48:00
ORD000666,CUST0178,PROD008,1,343019.24,completed,EMI,Mumbai,2026-05-04 21:55:00
ORD000667,CUST0119,PROD045,1,73239.33,completed,Net Banking,Mumbai,2026-05-04 16:10:00
ORD000668,CUST0092,PROD004,1,456069.89,completed,EMI,Delhi,2026-05-04 16:23:00
ORD000669,CUST0154,PROD049,1,382391.75,completed,Credit Card,Pune,2026-05-04 14:49:00
ORD000670,CUST0025,PROD035,1,344235.65,completed,Net Banking,Mumbai,2026-05-04 17:17:00
ORD000671,CUST0106,PROD022,1,389448.16,failed,Net Banking,Delhi,2026-05-04 12:33:00
ORD000672,CUST0144,PROD040,1,415820.46,completed,EMI,Jaipur,2026-05-04 14:09:00
ORD000673,CUST0034,PROD002,1,38384.88,completed,Credit Card,Pune,2026-05-04 11:26:00
ORD000674,CUST0134,PROD049,1,493793.35,returned,Net Banking,Hyderabad,2026-05-04 12:52:00
ORD000675,CUST0178,PROD010,2,222668.9,completed,Credit Card,Bangalore,2026-05-04 08:47:00
ORD000676,CUST0196,PROD051,3,637552.73,completed,UPI,Ahmedabad,2026-05-04 14:08:00
ORD000677,CUST0169,PROD033,1,16589.8,completed,Debit Card,Delhi,2026-05-04 21:02:00
ORD000678,CUST0194,PROD007,1,333859.69,pending,EMI,Chennai,2026-05-04 16:02:00
ORD000679,CUST0038,PROD048,1,14823.71,failed,EMI,Pune,2026-05-04 14:11:00
ORD000680,CUST0157,PROD016,2,780889.82,completed,UPI,Delhi,2026-05-04 19:10:00
ORD000681,CUST0073,PROD011,1,95935.45,failed,EMI,Mumbai,2026-05-04 08:33:00
ORD000682,CUST0182,PROD031,1,252196.8,completed,EMI,Bangalore,2026-05-04 11:59:00
ORD000683,CUST0091,PROD025,3,271764.3,completed,EMI,Chennai,2026-05-04 22:43:00
ORD000684,CUST0120,PROD008,1,157277.28,completed,Debit Card,Pune,2026-05-04 21:07:00
ORD000685,CUST0127,PROD008,1,41307.52,completed,Debit Card,Surat,2026-05-04 17:35:00
ORD000686,CUST0142,PROD027,3,666267.43,completed,Debit Card,Chennai,2026-05-04 17:43:00
ORD000687,CUST0174,PROD024,2,475886.53,completed,Debit Card,Delhi,2026-05-04 10:57:00
ORD000688,CUST0031,PROD010,1,338324.03,completed,EMI,Delhi,2026-05-04 20:28:00
ORD000689,CUST0052,PROD039,1,99703.38,pending,Debit Card,Delhi,2026-05-04 13:04:00
ORD000690,CUST0196,PROD046,1,249655.23,completed,EMI,Hyderabad,2026-05-04 15:53:00
ORD000691,CUST0104,PROD032,1,301662.08,completed,Net Banking,Ahmedabad,2026-05-04 20:22:00
ORD000692,CUST0161,PROD009,1,248737.44,completed,UPI,Delhi,2026-05-04 11:07:00
ORD000693,CUST0155,PROD044,1,89712.03,completed,Credit Card,Surat,2026-05-04 23:43:00
ORD000694,CUST0197,PROD032,1,375854.55,pending,Net Banking,Hyderabad,2026-05-04 11:48:00
ORD000695,CUST0139,PROD035,1,271310.57,completed,UPI,Kolkata,2026-05-04 23:31:00
ORD000696,CUST0114,PROD030,1,426466.57,completed,Net Banking,Jaipur,2026-05-04 11:24:00
ORD000697,CUST0035,PROD020,1,245841.51,completed,Debit Card,Delhi,2026-05-04 17:56:00
ORD000698,CUST0121,PROD031,1,269788.31,completed,Net Banking,Jaipur,2026-05-04 23:42:00
ORD000699,CUST0097,PROD040,1,295604.35,completed,Credit Card,Pune,2026-05-04 09:25:00
ORD000700,CUST0094,PROD023,1,64273.39,pending,EMI,Mumbai,2026-05-04 09:01:00
ORD000701,CUST0092,PROD027,1,172702.49,completed,Net Banking,Chennai,2026-05-04 18:24:00
ORD000702,CUST0177,PROD005,1,42653.88,pending,UPI,Pune,2026-05-04 15:41:00
ORD000703,CUST0169,PROD028,1,18881.34,completed,Debit Card,Hyderabad,2026-05-04 13:01:00
ORD000704,CUST0082,PROD025,1,11313.78,completed,Credit Card,Surat,2026-05-04 08:44:00
ORD000705,CUST0053,PROD022,1,345493.81,completed,Credit Card,Bangalore,2026-05-04 11:51:00
ORD000706,CUST0163,PROD051,3,303116.89,completed,EMI,Chennai,2026-05-04 17:23:00
ORD000707,CUST0103,PROD015,1,498114.6,completed,UPI,Surat,2026-05-04 17:16:00
ORD000708,CUST0136,PROD031,1,33821.43,completed,Credit Card,Delhi,2026-05-04 11:37:00
ORD000709,CUST0139,PROD021,2,433137.32,completed,Debit Card,Hyderabad,2026-05-04 17:32:00
ORD000710,CUST0005,PROD041,1,90464.31,completed,Net Banking,Surat,2026-05-04 22:42:00
ORD000711,CUST0120,PROD018,1,411989.22,failed,EMI,Surat,2026-05-04 23:13:00
ORD000712,CUST0134,PROD013,1,313453.88,completed,Net Banking,Chennai,2026-05-04 21:59:00
ORD000713,CUST0112,PROD027,1,150277.78,completed,UPI,Chennai,2026-05-04 12:47:00
ORD000714,CUST0066,PROD044,2,646184.24,completed,Debit Card,Chennai,2026-05-04 21:17:00
ORD000715,CUST0080,PROD030,1,122944.19,completed,Debit Card,Kolkata,2026-05-04 11:09:00
ORD000716,CUST0067,PROD051,1,68388.03,pending,EMI,Bangalore,2026-05-04 09:12:00
ORD000717,CUST0022,PROD021,1,10150.39,completed,UPI,Kolkata,2026-05-04 09:46:00
ORD000718,CUST0186,PROD009,1,45335.08,completed,EMI,Jaipur,2026-05-04 19:42:00
ORD000719,CUST0199,PROD034,1,290293.79,completed,UPI,Chennai,2026-05-04 11:33:00
ORD000720,CUST0150,PROD048,2,329554.2,completed,Net Banking,Kolkata,2026-05-04 11:49:00
ORD000721,CUST0071,PROD029,1,107211.5,completed,EMI,Mumbai,2026-05-04 14:09:00
ORD000722,CUST0082,PROD035,1,474365.7,completed,Net Banking,Hyderabad,2026-05-04 23:34:00
ORD000723,CUST0079,PROD002,1,183996.1,completed,EMI,Mumbai,2026-05-04 12:23:00
ORD000724,CUST0065,PROD036,2,671729.95,completed,Credit Card,Delhi,2026-05-04 09:44:00
ORD000725,CUST0101,PROD017,1,4131.48,completed,Net Banking,Hyderabad,2026-05-04 15:54:00
ORD000726,CUST0162,PROD021,2,915924.44,pending,Debit Card,Mumbai,2026-05-04 14:55:00
ORD000727,CUST0126,PROD031,1,389772.45,completed,Credit Card,Kolkata,2026-05-04 16:55:00
ORD000728,CUST0017,PROD023,1,130632.84,completed,EMI,Pune,2026-05-04 11:52:00
ORD000729,CUST0165,PROD012,1,26238.99,completed,Net Banking,Mumbai,2026-05-04 22:44:00
ORD000730,CUST0022,PROD008,1,156998.16,completed,EMI,Bangalore,2026-05-04 20:12:00
ORD000731,CUST0189,PROD009,2,451709.3,completed,EMI,Pune,2026-05-04 21:50:00
ORD000732,CUST0101,PROD025,1,183926.26,failed,EMI,Chennai,2026-05-04 17:12:00
ORD000733,CUST0161,PROD015,2,647247.85,failed,Debit Card,Chennai,2026-05-04 08:01:00
ORD000734,CUST0159,PROD028,2,50163.05,completed,Net Banking,Delhi,2026-05-04 16:44:00
ORD000735,CUST0184,PROD034,2,117703.58,completed,Debit Card,Ahmedabad,2026-05-04 19:10:00
ORD000736,CUST0069,PROD019,1,95433.97,completed,Debit Card,Bangalore,2026-05-04 11:14:00
ORD000737,CUST0073,PROD047,1,107940.19,completed,Debit Card,Bangalore,2026-05-04 21:54:00
ORD000738,CUST0068,PROD016,1,145238.44,completed,Net Banking,Pune,2026-05-04 21:50:00
ORD000739,CUST0083,PROD045,1,66775.83,completed,Net Banking,Kolkata,2026-05-04 22:05:00
ORD000740,CUST0143,PROD004,1,36713.2,completed,Net Banking,Ahmedabad,2026-05-04 21:47:00
ORD000741,CUST0154,PROD046,2,967222.96,completed,UPI,Mumbai,2026-05-04 19:38:00
ORD000742,CUST0102,PROD043,1,151393.18,completed,EMI,Mumbai,2026-05-04 16:32:00
ORD000743,CUST0087,PROD030,1,246521.35,completed,Credit Card,Jaipur,2026-05-04 13:16:00
ORD000744,CUST0033,PROD032,1,156772.15,pending,Credit Card,Pune,2026-05-04 21:09:00
ORD000745,CUST0195,PROD017,2,263511.1,completed,Debit Card,Bangalore,2026-05-04 21:18:00
ORD000746,CUST0039,PROD036,3,1145654.92,pending,Debit Card,Mumbai,2026-05-04 18:47:00
ORD000747,CUST0121,PROD017,1,91734.03,completed,Debit Card,Kolkata,2026-05-04 14:09:00
ORD000748,CUST0092,PROD046,2,41175.39,completed,Debit Card,Ahmedabad,2026-05-04 11:57:00
ORD000749,CUST0090,PROD006,1,74197.24,completed,Credit Card,Bangalore,2026-05-04 11:54:00
ORD000750,CUST0170,PROD038,1,136541.22,completed,UPI,Jaipur,2026-05-04 13:47:00
ORD000751,CUST0128,PROD044,2,246458.97,completed,Credit Card,Mumbai,2026-05-04 13:26:00
ORD000752,CUST0096,PROD038,3,183513.22,failed,UPI,Pune,2026-05-04 17:43:00
ORD000753,CUST0169,PROD031,1,415383.47,completed,Credit Card,Surat,2026-05-04 12:01:00
ORD000754,CUST0116,PROD021,3,984465.43,failed,EMI,Bangalore,2026-05-04 08:21:00
ORD000755,CUST0083,PROD004,1,321893.29,completed,EMI,Surat,2026-05-04 14:55:00
ORD000756,CUST0198,PROD026,1,89169.8,completed,Net Banking,Bangalore,2026-05-04 20:05:00
ORD000757,CUST0168,PROD010,1,323654.57,completed,Debit Card,Kolkata,2026-05-04 20:49:00
ORD000758,CUST0171,PROD007,1,65817.08,pending,EMI,Chennai,2026-05-04 17:57:00
ORD000759,CUST0145,PROD039,2,476649.11,completed,Debit Card,Pune,2026-05-04 23:28:00
ORD000760,CUST0132,PROD022,1,46655.14,returned,Net Banking,Bangalore,2026-05-04 13:27:00
ORD000761,CUST0075,PROD030,1,262433.96,completed,Debit Card,Hyderabad,2026-05-04 23:33:00
ORD000762,CUST0064,PROD034,1,150344.24,completed,EMI,Mumbai,2026-05-04 12:08:00
ORD000763,CUST0109,PROD027,1,53994.56,completed,EMI,Hyderabad,2026-05-04 10:58:00
ORD000764,CUST0005,PROD008,1,384369.66,completed,Debit Card,Bangalore,2026-05-04 19:16:00
ORD000765,CUST0181,PROD020,1,41828.62,completed,Debit Card,Ahmedabad,2026-05-04 13:53:00
ORD000766,CUST0048,PROD014,3,1307094.42,completed,EMI,Hyderabad,2026-05-04 16:21:00
ORD000767,CUST0030,PROD001,1,3122.37,completed,Debit Card,Ahmedabad,2026-05-04 11:27:00
ORD000768,CUST0186,PROD032,1,372174.57,completed,EMI,Pune,2026-05-04 20:55:00
ORD000769,CUST0004,PROD013,1,62719.73,completed,UPI,Chennai,2026-05-04 20:51:00
ORD000770,CUST0062,PROD028,1,72748.06,pending,EMI,Chennai,2026-05-04 08:13:00
ORD000771,CUST0109,PROD002,1,74253.19,completed,Net Banking,Ahmedabad,2026-05-04 10:19:00
ORD000772,CUST0063,PROD013,1,224868.24,completed,Debit Card,Mumbai,2026-05-04 23:30:00
ORD000773,CUST0111,PROD027,1,423845.24,pending,EMI,Surat,2026-05-04 18:00:00
ORD000774,CUST0152,PROD047,1,243153.26,completed,Debit Card,Chennai,2026-05-04 17:02:00
ORD000775,CUST0142,PROD005,1,288286.4,completed,Debit Card,Ahmedabad,2026-05-04 09:33:00
ORD000776,CUST0115,PROD045,1,323160.67,completed,Net Banking,Hyderabad,2026-05-04 11:31:00
ORD000777,CUST0057,PROD038,1,116205.14,failed,Credit Card,Surat,2026-05-04 14:30:00
ORD000778,CUST0100,PROD027,2,723105.81,pending,Credit Card,Ahmedabad,2026-05-04 22:08:00
ORD000779,CUST0023,PROD043,1,345410.63,completed,Net Banking,Chennai,2026-05-04 13:39:00
ORD000780,CUST0127,PROD020,1,396782.53,completed,EMI,Mumbai,2026-05-04 13:38:00
ORD000781,CUST0041,PROD012,2,357301.06,pending,EMI,Mumbai,2026-05-04 08:22:00
ORD000782,CUST0031,PROD036,1,308857.95,completed,Credit Card,Pune,2026-05-04 10:21:00
ORD000783,CUST0069,PROD010,1,438881.28,pending,EMI,Surat,2026-05-04 19:49:00
ORD000784,CUST0118,PROD049,1,473144.61,completed,UPI,Surat,2026-05-04 11:45:00
ORD000785,CUST0043,PROD041,1,253751.4,completed,Net Banking,Pune,2026-05-04 11:52:00
ORD000786,CUST0130,PROD032,1,220870.65,completed,UPI,Bangalore,2026-05-04 13:46:00
ORD000787,CUST0052,PROD029,2,123334.28,returned,UPI,Chennai,2026-05-04 19:21:00
ORD000788,CUST0069,PROD024,1,85796.65,completed,Debit Card,Pune,2026-05-04 23:21:00
ORD000789,CUST0059,PROD009,1,264919.21,pending,Debit Card,Kolkata,2026-05-04 15:09:00
ORD000790,CUST0008,PROD029,1,341162.88,completed,UPI,Jaipur,2026-05-04 22:54:00
ORD000791,CUST0198,PROD011,1,200945.1,completed,Debit Card,Mumbai,2026-05-04 10:05:00
ORD000792,CUST0183,PROD043,1,488870.94,pending,Credit Card,Kolkata,2026-05-04 12:57:00
ORD000793,CUST0078,PROD047,1,276894.49,completed,Credit Card,Mumbai,2026-05-04 20:56:00
ORD000794,CUST0180,PROD026,1,460241.21,completed,Net Banking,Jaipur,2026-05-04 16:57:00
ORD000795,CUST0167,PROD026,1,405953.17,completed,Credit Card,Delhi,2026-05-04 22:44:00
ORD000796,CUST0190,PROD009,1,362604.32,completed,EMI,Hyderabad,2026-05-04 09:34:00
ORD000797,CUST0088,PROD049,1,156263.76,completed,UPI,Mumbai,2026-05-04 14:05:00
ORD000798,CUST0109,PROD033,2,304220.51,completed,UPI,Pune,2026-05-04 16:15:00
ORD000799,CUST0194,PROD042,1,62081.75,failed,Debit Card,Hyderabad,2026-05-04 16:40:00
ORD000800,CUST0191,PROD038,1,118201.44,completed,EMI,Surat,2026-05-04 08:29:00
