order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000420,CUST0068,PROD016,1,5059.65,completed,Debit Card,Pune,2026-05-03 21:22:00
ORD000421,CUST0091,PROD014,2,476764.83,failed,Credit Card,Bangalore,2026-05-03 10:35:00
ORD000422,CUST0062,PROD017,1,117583.71,completed,Net Banking,Chennai,2026-05-03 14:31:00
ORD000423,CUST0021,PROD044,1,60115.27,returned,Debit Card,Surat,2026-05-03 19:09:00
ORD000424,CUST0124,PROD024,2,958009.89,completed,Debit Card,Surat,2026-05-03 08:48:00
ORD000425,CUST0131,PROD018,1,382178.31,completed,EMI,Bangalore,2026-05-03 16:31:00
ORD000426,CUST0139,PROD003,1,239264.37,completed,Debit Card,Bangalore,2026-05-03 09:33:00
ORD000427,CUST0177,PROD001,1,230143.28,completed,Net Banking,Kolkata,2026-05-03 22:07:00
ORD000428,CUST0048,PROD036,1,430948.64,completed,Credit Card,Ahmedabad,2026-05-03 11:20:00
ORD000429,CUST0108,PROD045,1,212086.65,completed,Credit Card,Kolkata,2026-05-03 18:23:00
ORD000430,CUST0148,PROD044,1,65743.36,completed,UPI,Hyderabad,2026-05-03 16:28:00
ORD000431,CUST0038,PROD048,1,190565.51,completed,UPI,Bangalore,2026-05-03 15:35:00
ORD000432,CUST0162,PROD034,1,-446656.55,completed,Credit Card,Ahmedabad,2026-05-03 21:31:00
ORD000433,CUST0102,PROD007,1,284003.69,completed,UPI,Chennai,2026-05-03 17:16:00
ORD000434,CUST0191,PROD022,2,96663.37,completed,Credit Card,Jaipur,2026-05-03 16:30:00
ORD000435,CUST0174,PROD039,1,60794.5,completed,EMI,Jaipur,2026-05-03 16:22:00
ORD000436,CUST0131,PROD032,1,162680.13,completed,Debit Card,Delhi,2026-05-03 13:49:00
ORD000437,CUST0038,PROD011,1,315929.75,completed,Credit Card,Kolkata,2026-05-03 20:39:00
ORD000438,CUST0088,PROD015,2,79480.28,completed,Credit Card,Hyderabad,2026-05-03 20:54:00
ORD000439,CUST0093,PROD048,2,781061.65,completed,Debit Card,Kolkata,2026-05-03 20:17:00
ORD000440,CUST0061,PROD043,2,125389.89,completed,UPI,Chennai,2026-05-03 13:11:00
ORD000441,CUST0122,PROD036,1,32083.44,completed,Debit Card,Jaipur,2026-05-03 13:25:00
ORD000442,CUST0168,PROD025,1,77806.13,completed,Net Banking,Hyderabad,2026-05-03 10:06:00
ORD000443,CUST0044,PROD002,1,263465.82,completed,Credit Card,Pune,2026-05-03 22:40:00
ORD000444,CUST0070,PROD036,3,811151.89,completed,EMI,Bangalore,2026-05-03 23:29:00
ORD000445,CUST0112,PROD034,1,438671.4,completed,EMI,Hyderabad,2026-05-03 22:40:00
ORD000446,CUST0114,PROD020,1,402392.94,completed,Credit Card,Bangalore,2026-05-03 19:30:00
ORD000447,CUST0035,PROD023,1,407726.82,completed,EMI,Mumbai,2026-05-03 17:00:00
ORD000448,CUST0111,PROD019,1,4764.47,completed,UPI,Jaipur,2026-05-03 23:48:00
ORD000449,CUST0102,PROD016,1,280365.07,completed,Debit Card,Kolkata,2026-05-03 19:12:00
ORD000450,CUST0133,PROD049,1,312736.44,pending,EMI,Hyderabad,2026-05-03 15:16:00
ORD000451,CUST0106,PROD013,1,404442.56,pending,Net Banking,Bangalore,2026-05-03 17:41:00
ORD000452,CUST0070,PROD045,1,308941.16,completed,Net Banking,Pune,2026-05-03 17:07:00
ORD000453,CUST0048,PROD007,1,267578.38,completed,Net Banking,Ahmedabad,2026-05-03 08:09:00
ORD000454,CUST0056,PROD022,1,7559.48,completed,Debit Card,Pune,2026-05-03 08:14:00
ORD000455,CUST0193,PROD010,1,165258.27,completed,Debit Card,Delhi,2026-05-03 22:44:00
ORD000456,CUST0098,PROD001,1,420801.34,completed,Net Banking,Kolkata,2026-05-03 23:11:00
ORD000457,CUST0118,PROD048,1,16948.44,completed,EMI,Chennai,2026-05-03 22:15:00
ORD000458,CUST0083,PROD011,1,-156192.26,completed,UPI,Jaipur,2026-05-03 23:24:00
ORD000459,CUST0093,PROD004,1,149546.78,pending,Net Banking,Delhi,2026-05-03 11:16:00
ORD000460,CUST0071,PROD038,1,7730.84,completed,Net Banking,Mumbai,2026-05-03 15:40:00
ORD000461,CUST0153,PROD010,1,237740.29,completed,UPI,Chennai,2026-05-03 09:37:00
ORD000462,CUST0195,PROD041,1,309398.7,completed,Credit Card,Bangalore,2026-05-03 13:31:00
ORD000463,CUST0143,PROD051,1,158506.43,completed,Credit Card,Ahmedabad,2026-05-03 11:08:00
ORD000464,CUST0035,PROD017,1,179212.12,failed,Debit Card,Ahmedabad,2026-05-03 14:01:00
ORD000465,CUST0048,PROD035,1,95049.96,completed,Debit Card,Hyderabad,2026-05-03 17:34:00
ORD000466,CUST0068,PROD035,1,224802.22,completed,UPI,Jaipur,2026-05-03 13:04:00
ORD000467,CUST0094,PROD050,1,9556.18,completed,Credit Card,Delhi,2026-05-03 20:46:00
ORD000468,CUST0142,PROD010,1,248875.07,completed,Credit Card,Kolkata,2026-05-03 20:12:00
ORD000469,CUST0012,PROD009,1,329513.74,completed,UPI,Chennai,2026-05-03 18:07:00
ORD000470,CUST0165,PROD025,1,16102.21,completed,EMI,Surat,2026-05-03 11:31:00
ORD000471,CUST0019,PROD001,1,303055.62,failed,Net Banking,Ahmedabad,2026-05-03 16:03:00
ORD000472,CUST0143,PROD048,2,61075.91,failed,Debit Card,Pune,2026-05-03 10:29:00
ORD000473,CUST0188,PROD005,1,264604.61,pending,UPI,Chennai,2026-05-03 09:52:00
ORD000474,CUST0049,PROD013,1,265924.19,completed,Net Banking,Surat,2026-05-03 11:06:00
ORD000475,CUST0028,PROD050,1,207709.26,completed,Credit Card,Ahmedabad,2026-05-03 13:35:00
ORD000476,CUST0141,PROD026,1,396272.31,completed,Net Banking,Jaipur,2026-05-03 21:56:00
ORD000477,CUST0084,PROD024,1,157714.47,completed,Debit Card,Pune,2026-05-03 22:59:00
ORD000478,,PROD048,1,187656.52,completed,Debit Card,Ahmedabad,2026-05-03 15:36:00
ORD000479,CUST0153,PROD002,1,491481.64,completed,Credit Card,Mumbai,2026-05-03 20:00:00
ORD000480,CUST0198,PROD045,1,157589.36,pending,EMI,Jaipur,2026-05-03 17:14:00
ORD000481,CUST0036,PROD017,1,177956.75,completed,EMI,Chennai,2026-05-03 12:06:00
ORD000482,CUST0103,PROD037,2,92268.36,failed,UPI,Pune,2026-05-03 15:16:00
ORD000483,CUST0180,PROD037,1,449532.24,pending,UPI,Surat,2026-05-03 23:11:00
ORD000484,CUST0021,PROD050,1,288226.59,completed,Credit Card,Pune,2026-05-03 17:02:00
ORD000485,CUST0198,PROD015,2,120892.31,completed,EMI,Mumbai,2026-05-03 21:26:00
ORD000486,,PROD037,1,20782.89,completed,EMI,Chennai,2026-05-03 20:03:00
ORD000487,CUST0115,PROD049,1,498684.18,completed,EMI,Delhi,2026-05-03 12:03:00
ORD000488,CUST0034,PROD022,1,197282.34,completed,EMI,Mumbai,2026-05-03 15:27:00
ORD000489,CUST0199,PROD045,1,251011.19,completed,Net Banking,Ahmedabad,2026-05-03 20:16:00
ORD000490,CUST0144,PROD040,1,285751.08,returned,EMI,Chennai,2026-05-03 14:31:00
ORD000491,CUST0176,PROD037,1,215146.85,completed,Debit Card,Kolkata,2026-05-03 15:04:00
ORD000492,CUST0168,PROD002,1,-172393.55,completed,Net Banking,Pune,2026-05-03 19:22:00
ORD000493,CUST0060,PROD013,1,22629.8,completed,Net Banking,Delhi,2026-05-03 22:39:00
ORD000494,CUST0038,PROD019,1,474480.67,completed,UPI,Hyderabad,2026-05-03 11:47:00
ORD000495,CUST0138,PROD014,1,104662.97,completed,EMI,Hyderabad,2026-05-03 22:30:00
ORD000496,CUST0179,PROD043,1,70845.44,completed,EMI,Jaipur,2026-05-03 23:39:00
ORD000497,CUST0179,PROD040,1,142149.97,completed,Debit Card,Mumbai,2026-05-03 09:16:00
ORD000498,CUST0169,PROD024,1,331558.22,pending,UPI,Hyderabad,2026-05-03 10:24:00
ORD000499,CUST0182,PROD007,3,-763105.37,failed,Debit Card,Surat,2026-05-03 20:14:00
ORD000500,CUST0144,PROD046,1,483402.33,completed,Net Banking,Jaipur,2026-05-03 10:11:00
ORD000501,CUST0005,PROD023,1,372246.48,completed,Credit Card,Hyderabad,2026-05-03 17:21:00
ORD000502,CUST0066,PROD025,1,31192.45,failed,UPI,Jaipur,2026-05-03 15:32:00
ORD000503,CUST0169,PROD009,0,448608.22,completed,Debit Card,Jaipur,2026-05-03 16:14:00
ORD000504,CUST0080,PROD039,1,76544.03,completed,EMI,Bangalore,2026-05-03 15:26:00
ORD000505,CUST0052,PROD009,1,270768.64,completed,EMI,Bangalore,2026-05-03 14:41:00
ORD000506,CUST0145,PROD011,3,218241.5,completed,EMI,Jaipur,2026-05-03 21:58:00
ORD000507,CUST0187,PROD002,1,439843.13,completed,Debit Card,Kolkata,2026-05-03 11:11:00
ORD000508,CUST0164,PROD048,1,410884.92,completed,Net Banking,Delhi,2026-05-03 17:28:00
ORD000509,CUST0158,PROD018,1,492980.61,completed,EMI,Chennai,2026-05-03 12:11:00
ORD000510,CUST0177,PROD050,1,179758.82,completed,EMI,Surat,2026-05-03 15:14:00
ORD000511,CUST0100,PROD032,1,92151.44,completed,Net Banking,Chennai,2026-05-03 23:45:00
ORD000512,CUST0070,PROD027,1,484413.78,completed,Net Banking,Chennai,2026-05-03 15:02:00
ORD000513,CUST0158,PROD032,2,985633.39,completed,Debit Card,Chennai,2026-05-03 10:11:00
ORD000514,CUST0098,PROD047,1,304043.39,completed,EMI,Surat,2026-05-03 21:25:00
ORD000515,CUST0011,PROD016,1,228558.83,completed,Debit Card,Mumbai,2026-05-03 09:33:00
ORD000516,CUST0049,PROD019,1,481303.64,completed,Credit Card,Hyderabad,2026-05-03 20:33:00
ORD000517,CUST0014,PROD045,1,306644.51,completed,Net Banking,Ahmedabad,2026-05-03 22:10:00
ORD000518,CUST0200,PROD038,1,56763.16,failed,EMI,Bangalore,2026-05-03 22:05:00
ORD000519,CUST0117,PROD038,1,12651.07,failed,Net Banking,Ahmedabad,2026-05-03 20:26:00
ORD000520,CUST0183,PROD051,1,324358.5,completed,UPI,Delhi,2026-05-03 10:16:00
ORD000521,CUST0135,PROD046,1,181599.11,completed,EMI,Surat,2026-05-03 11:45:00
ORD000522,CUST0044,PROD022,1,22144.26,completed,Net Banking,Bangalore,2026-05-03 13:24:00
ORD000523,CUST0079,PROD020,1,25844.98,completed,Debit Card,Hyderabad,2026-05-03 12:11:00
ORD000524,CUST0001,PROD040,2,-960449.71,completed,UPI,Ahmedabad,2026-05-03 13:07:00
ORD000525,CUST0156,PROD032,1,403765.79,completed,EMI,Ahmedabad,2026-05-03 23:54:00
ORD000526,CUST0002,PROD016,1,300688.04,failed,Credit Card,Surat,2026-05-03 22:26:00
ORD000527,CUST0090,PROD003,1,27720.96,completed,UPI,Surat,2026-05-03 14:03:00
ORD000528,CUST0107,PROD012,2,49411.75,completed,Credit Card,Surat,2026-05-03 17:21:00
ORD000529,CUST0010,PROD006,1,180222.29,completed,Credit Card,Pune,2026-05-03 13:29:00
ORD000530,CUST0141,PROD005,1,213776.45,completed,Net Banking,Delhi,2026-05-03 20:52:00
ORD000531,CUST0179,PROD014,1,262418.18,completed,UPI,Surat,2026-05-03 16:21:00
ORD000532,CUST0181,PROD019,1,302468.05,completed,Credit Card,Hyderabad,2026-05-03 10:30:00
ORD000533,CUST0134,PROD047,1,281404.64,completed,Debit Card,Bangalore,2026-05-03 19:59:00
ORD000534,CUST0031,PROD002,1,96939.01,completed,UPI,Chennai,2026-05-03 15:45:00
ORD000535,CUST0164,PROD014,1,174955.09,completed,Net Banking,Hyderabad,2026-05-03 21:26:00
ORD000536,CUST0141,PROD021,1,150281.94,completed,UPI,Pune,2026-05-03 16:50:00
ORD000537,CUST0008,PROD012,1,308073.47,completed,Credit Card,Ahmedabad,2026-05-03 18:25:00
ORD000538,CUST0040,PROD041,1,-68049.8,completed,EMI,Pune,2026-05-03 23:51:00
ORD000539,CUST0015,PROD034,2,927818.86,completed,Credit Card,Jaipur,2026-05-03 22:50:00
ORD000540,CUST0091,PROD005,1,165993.3,returned,Credit Card,Mumbai,2026-05-03 08:13:00
ORD000541,CUST0147,PROD039,1,421234.41,completed,EMI,Delhi,2026-05-03 18:24:00
ORD000542,CUST0070,PROD027,2,709956.08,completed,Net Banking,Pune,2026-05-03 17:45:00
ORD000543,CUST0078,PROD012,3,324680.13,completed,UPI,Chennai,2026-05-03 22:53:00
ORD000544,CUST0129,PROD010,1,399552.83,completed,Debit Card,Jaipur,2026-05-03 10:28:00
ORD000545,CUST0026,PROD034,1,384786.8,completed,Net Banking,Chennai,2026-05-03 17:49:00
ORD000546,CUST0030,PROD001,1,-432432.14,completed,UPI,Surat,2026-05-03 09:29:00
ORD000547,CUST0134,PROD050,1,23260.66,completed,Credit Card,Mumbai,2026-05-03 10:21:00
ORD000548,CUST0050,PROD019,2,321152.02,completed,Credit Card,Ahmedabad,2026-05-03 17:40:00
ORD000549,CUST0004,PROD040,1,136963.72,completed,UPI,Chennai,2026-05-03 11:17:00
ORD000550,CUST0181,PROD019,1,70950.1,completed,Net Banking,Delhi,2026-05-03 19:35:00
ORD000551,CUST0013,PROD009,2,540760.87,completed,UPI,Delhi,2026-05-03 17:39:00
ORD000552,CUST0181,PROD039,1,196080.0,failed,Debit Card,Surat,2026-05-03 20:03:00
ORD000553,CUST0195,PROD043,1,99233.94,pending,UPI,Ahmedabad,2026-05-03 19:19:00
ORD000554,CUST0120,PROD007,2,919721.17,completed,Debit Card,Ahmedabad,2026-05-03 12:05:00
ORD000555,CUST0067,PROD024,1,447871.29,completed,Credit Card,Pune,2026-05-03 15:14:00
ORD000556,CUST0090,PROD031,1,237772.11,completed,Net Banking,Hyderabad,2026-05-03 22:31:00
ORD000557,CUST0104,PROD046,1,254073.24,pending,Credit Card,Jaipur,2026-05-03 19:38:00
ORD000558,CUST0152,PROD027,1,230595.23,completed,Net Banking,Jaipur,2026-05-03 10:50:00
ORD000559,CUST0178,PROD038,1,170488.94,completed,Debit Card,Surat,2026-05-03 13:30:00
ORD000560,CUST0172,PROD005,1,86708.11,completed,EMI,Ahmedabad,2026-05-03 18:34:00
ORD000561,CUST0025,PROD029,1,162823.97,completed,Debit Card,Delhi,2026-05-03 11:37:00
ORD000562,CUST0098,PROD021,0,771434.84,completed,UPI,Delhi,2026-05-03 11:43:00
ORD000563,CUST0194,PROD041,1,290467.79,pending,Net Banking,Bangalore,2026-05-03 14:52:00
ORD000564,CUST0115,PROD013,1,307862.97,completed,Credit Card,Hyderabad,2026-05-03 22:34:00
ORD000565,CUST0089,PROD006,2,434953.14,completed,EMI,Jaipur,2026-05-03 17:58:00
ORD000566,CUST0095,PROD036,0,147233.49,returned,UPI,Jaipur,2026-05-03 20:54:00
ORD000567,CUST0061,PROD028,2,865733.36,completed,Debit Card,Pune,2026-05-03 19:07:00
ORD000568,CUST0170,PROD012,1,272650.37,completed,Net Banking,Jaipur,2026-05-03 20:25:00
ORD000569,CUST0040,PROD019,2,840026.7,returned,Net Banking,Bangalore,2026-05-03 20:53:00
ORD000570,CUST0125,PROD043,1,72169.14,completed,Net Banking,Delhi,2026-05-03 08:04:00
ORD000571,CUST0179,PROD039,2,860208.7,failed,EMI,Bangalore,2026-05-03 12:41:00
ORD000572,CUST0099,PROD023,1,410071.7,completed,Debit Card,Surat,2026-05-03 22:32:00
ORD000573,CUST0183,PROD033,1,365510.51,completed,EMI,Surat,2026-05-03 08:36:00
ORD000574,CUST0181,PROD024,3,852483.48,completed,Debit Card,Delhi,2026-05-03 19:02:00
ORD000575,,PROD050,1,491792.83,completed,EMI,Delhi,2026-05-03 12:46:00
ORD000576,CUST0172,PROD005,1,370894.72,completed,EMI,Surat,2026-05-03 10:15:00
ORD000577,CUST0200,PROD001,1,-171904.38,completed,EMI,Ahmedabad,2026-05-03 17:39:00
ORD000578,CUST0076,PROD019,1,488884.71,completed,EMI,Hyderabad,2026-05-03 18:26:00
ORD000579,CUST0147,PROD004,1,289154.92,completed,Credit Card,Surat,2026-05-03 16:03:00
ORD000580,CUST0020,PROD051,1,63585.3,completed,Net Banking,Surat,2026-05-03 08:18:00
ORD000581,CUST0029,PROD039,2,14597.33,completed,EMI,Bangalore,2026-05-03 16:17:00
ORD000582,CUST0180,PROD016,2,261548.09,completed,EMI,Mumbai,2026-05-03 22:23:00
ORD000583,CUST0040,PROD032,3,893558.81,completed,Debit Card,Kolkata,2026-05-03 18:05:00
ORD000584,CUST0054,PROD037,1,318859.82,completed,Credit Card,Mumbai,2026-05-03 15:42:00
ORD000585,CUST0119,PROD026,2,52902.19,completed,Debit Card,Jaipur,2026-05-03 16:48:00
ORD000586,CUST0068,PROD010,1,195157.23,completed,Debit Card,Mumbai,2026-05-03 15:24:00
ORD000587,CUST0081,PROD034,1,191125.65,completed,UPI,Delhi,2026-05-03 17:59:00
ORD000588,CUST0070,PROD022,1,459037.4,completed,UPI,Hyderabad,2026-05-03 19:54:00
ORD000589,CUST0188,PROD044,1,374595.64,completed,Net Banking,Jaipur,2026-05-03 20:29:00
ORD000590,CUST0141,PROD001,1,90122.34,completed,UPI,Mumbai,2026-05-03 18:43:00
ORD000591,CUST0090,PROD015,1,342812.68,completed,Credit Card,Chennai,2026-05-03 21:06:00
ORD000592,CUST0153,PROD043,1,28629.58,failed,Net Banking,Surat,2026-05-03 09:01:00
ORD000593,CUST0155,PROD009,3,130127.73,completed,EMI,Bangalore,2026-05-03 11:45:00
ORD000594,CUST0170,PROD005,1,147425.39,completed,Credit Card,Kolkata,2026-05-03 11:44:00
ORD000595,CUST0199,PROD004,1,37183.73,completed,Credit Card,Mumbai,2026-05-03 18:16:00
ORD000405,CUST0126,PROD013,1,220399.3,completed,Net Banking,Ahmedabad,2026-05-03 16:52:00
ORD000404,CUST0158,PROD042,1,215740.54,completed,Debit Card,Hyderabad,2026-05-03 11:09:00
ORD000403,CUST0065,PROD050,1,285758.01,completed,Debit Card,Bangalore,2026-05-03 11:02:00
ORD000402,CUST0039,PROD045,1,195363.81,completed,Debit Card,Surat,2026-05-03 08:59:00
ORD000401,CUST0123,PROD028,1,-385541.12,completed,UPI,Jaipur,2026-05-03 08:32:00
